match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,phase
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.1,Kusal Perera,van Meekeren,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.2,Asalanka,van Meekeren,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.3,Kusal Perera,van Meekeren,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.4,Kusal Perera,van Meekeren,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.5,Kusal Perera,van Meekeren,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.6,Kusal Perera,van Meekeren,0,1,1,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,2.6,Kusal Perera,van Meekeren,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.1,Asalanka,Fred Klaassen,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.2,Asalanka,Fred Klaassen,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.3,Asalanka,Fred Klaassen,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.4,Asalanka,Fred Klaassen,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.5,Kusal Perera,Fred Klaassen,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,3.6,Asalanka,Fred Klaassen,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.1,Kusal Perera,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.2,Kusal Perera,Brandon Glover,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.3,Kusal Perera,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.4,Kusal Perera,Brandon Glover,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.5,Asalanka,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,4.6,Asalanka,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.1,Kusal Perera,van Meekeren,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.2,Kusal Perera,van Meekeren,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.3,Kusal Perera,van Meekeren,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.4,Asalanka,van Meekeren,0,0,0,0,0,0,caught,Asalanka,Fred Klaassen,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.5,Kusal Perera,van Meekeren,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,5.6,Kusal Perera,van Meekeren,4,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.1,Avishka Fernando,Brandon Glover,0,1,1,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.1,Avishka Fernando,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.2,Avishka Fernando,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.3,Avishka Fernando,Brandon Glover,0,1,1,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.3,Avishka Fernando,Brandon Glover,1,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.4,Kusal Perera,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.5,Kusal Perera,Brandon Glover,0,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,6.6,Kusal Perera,Brandon Glover,2,0,0,0,0,0,,,,Group stage
202112,2021,12,"Oct 22, 2021","Sharjah Cricket Stadium, Sharjah",SL,NED,2,7.1,Avishka Fernando,Fred Klaassen,1,0,0,0,0,0,,,,Group stage
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.1,Bavuma,Starc,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.2,Bavuma,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.3,Bavuma,Starc,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.4,Bavuma,Starc,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.5,Bavuma,Starc,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,0.6,de Kock,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.1,Bavuma,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.2,de Kock,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.3,Bavuma,Maxwell,0,0,0,0,0,0,bowled,Bavuma,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.4,van der Dussen,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.5,de Kock,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,1.6,van der Dussen,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.1,van der Dussen,Hazlewood,0,0,0,0,0,0,caught,van der Dussen,Wade,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.2,Markram,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.3,de Kock,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.4,de Kock,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.5,de Kock,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,2.6,de Kock,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.1,Markram,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.2,Markram,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.3,de Kock,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.4,de Kock,Maxwell,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.5,de Kock,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,3.6,de Kock,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.1,de Kock,Hazlewood,0,0,0,0,0,0,bowled,de Kock,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.2,Klaasen,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.3,Klaasen,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.4,Klaasen,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.5,Klaasen,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,4.6,Klaasen,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.1,Markram,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.2,Markram,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.3,Markram,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.4,Markram,Cummins,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.5,Markram,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,5.6,Klaasen,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.1,Klaasen,Zampa,0,1,0,1,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.2,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.3,Klaasen,Zampa,3,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.4,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.5,Klaasen,Zampa,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,6.6,Klaasen,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.1,Markram,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.2,Klaasen,Cummins,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.3,Klaasen,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.4,Markram,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.5,Markram,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,7.6,Klaasen,Cummins,0,0,0,0,0,0,caught,Klaasen,Smith,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.1,Markram,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.2,Markram,Starc,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.3,Markram,Starc,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.4,Markram,Starc,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.5,Miller,Starc,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,8.6,Markram,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.1,Miller,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.2,Miller,Maxwell,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.3,Miller,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.4,Markram,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.5,Markram,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,9.6,Miller,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.1,Miller,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.2,Miller,Zampa,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.3,Miller,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.4,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.5,Miller,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,10.6,Miller,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.1,Markram,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.2,Miller,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.3,Markram,Maxwell,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.4,Markram,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.5,Miller,Maxwell,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,11.6,Markram,Maxwell,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.1,Miller,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.2,Markram,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.3,Miller,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.4,Markram,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.5,Miller,Hazlewood,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,12.6,Miller,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.1,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.2,Miller,Zampa,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.3,Miller,Zampa,0,0,0,0,0,0,lbw,Miller,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.4,Pretorius,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.5,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,13.6,Pretorius,Zampa,0,0,0,0,0,0,caught,Pretorius,Wade,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.1,Markram,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.2,Maharaj,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.3,Maharaj,Cummins,0,0,0,0,0,0,runout,Maharaj,Maxwell/Wade,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.4,Rabada,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.5,Rabada,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,14.6,Rabada,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.1,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.2,Rabada,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.3,Rabada,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.4,Markram,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.5,Markram,Zampa,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,15.6,Rabada,Zampa,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.1,Markram,Hazlewood,6,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.2,Markram,Hazlewood,0,1,1,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.2,Markram,Hazlewood,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.3,Rabada,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.4,Rabada,Hazlewood,4,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.5,Rabada,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,16.6,Rabada,Hazlewood,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.1,Markram,Starc,0,0,0,0,0,0,caught,Markram,Maxwell,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.2,Rabada,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.3,Rabada,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.4,Rabada,Starc,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.5,Rabada,Starc,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,17.6,Nortje,Starc,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.1,Rabada,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.2,Rabada,Cummins,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.3,Rabada,Cummins,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.4,Rabada,Cummins,0,1,0,1,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.5,Nortje,Cummins,0,1,0,0,1,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,18.6,Rabada,Cummins,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.1,Rabada,Starc,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.2,Rabada,Starc,6,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.3,Rabada,Starc,0,1,0,1,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.4,Nortje,Starc,0,0,0,0,0,0,caught,Nortje,Finch,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.5,Shamsi,Starc,0,1,0,0,1,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",RSA,AUS,1,19.6,Rabada,Starc,2,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",AUS,RSA,2,0.1,Warner,Rabada,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",AUS,RSA,2,0.2,Warner,Rabada,1,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",AUS,RSA,2,0.3,Finch,Rabada,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",AUS,RSA,2,0.4,Finch,Rabada,0,0,0,0,0,0,,,,Super 12
202113,2021,13,"Oct 23, 2021","Sheikh Zayed Stadium, Abu Dhabi",AUS,RSA,2,0.5,Finch,Rabada,0,1,1,0,0,0,,,,Super 12
